Constructing the dataset...
Vocabulary size: 2196018
Number of question: 369861
Dataset Music_lyrics_combined loaded
Building model...
Loading pretrained word vectors from /home/laishaw/CGM_project/data/glove_840B.pt
Initializing Dynamic LSTM...
Freezing resnet50 ...
Getting optimizer
* Number of parameters: 35419815
Training model....
No of train batches:  5780
----------------------------------------------
Epoch     0; iter    100; loss:    39.59; accuracy:    24.14;    331s elapsed
Epoch     0; iter   5000; loss:     4.10; accuracy:    46.06;    302s elapsed
Epoch     0; iter   5100; loss:     4.09; accuracy:    45.59;    344s elapsed
Epoch     0; iter   5200; loss:     4.03; accuracy:    46.11;    348s elapsed
Epoch     0; iter   5300; loss:     4.05; accuracy:    46.87;    345s elapsed
Epoch     0; iter   5400; loss:     4.05; accuracy:    45.92;    358s elapsed
Epoch     0; iter   5500; loss:     4.05; accuracy:    46.06;    345s elapsed
Epoch     0; iter   5600; loss:     4.07; accuracy:    46.56;    586s elapsed
Epoch     0; iter   5700; loss:     4.02; accuracy:    46.06;    352s elapsed
Train loss:     5.2316, accuracy: 40.80
Backing up model...
----------------------------------------------
Epoch     1; iter    100; loss:     4.06; accuracy:    45.89;    321s elapsed
Epoch     1; iter    200; loss:     3.92; accuracy:    46.93;    316s elapsed
Epoch     1; iter    300; loss:     3.95; accuracy:    47.22;    672s elapsed
Epoch     1; iter    400; loss:     3.94; accuracy:    46.90;    371s elapsed
Epoch     1; iter    500; loss:     3.88; accuracy:    46.42;    358s elapsed
Epoch     1; iter    600; loss:     3.87; accuracy:    47.11;    351s elapsed
Epoch     1; iter    700; loss:     3.88; accuracy:    47.21;    336s elapsed
Epoch     1; iter    800; loss:     3.89; accuracy:    47.05;    338s elapsed
Epoch     1; iter    900; loss:     3.86; accuracy:    47.43;    343s elapsed
Epoch     1; iter   1000; loss:     3.85; accuracy:    48.02;    342s elapsed
Epoch     1; iter   1100; loss:     3.93; accuracy:    48.01;    337s elapsed
Epoch     1; iter   1200; loss:     3.87; accuracy:    47.51;    328s elapsed
Epoch     1; iter   1300; loss:     3.86; accuracy:    47.52;    324s elapsed
Epoch     1; iter   1400; loss:     3.83; accuracy:    49.69;    324s elapsed
Epoch     1; iter   1500; loss:     3.91; accuracy:    47.32;    322s elapsed
Epoch     1; iter   1600; loss:     3.82; accuracy:    48.41;    330s elapsed
Epoch     1; iter   1700; loss:     3.90; accuracy:    47.49;    325s elapsed
Epoch     1; iter   1800; loss:     3.81; accuracy:    48.89;    320s elapsed
Epoch     1; iter   1900; loss:     3.82; accuracy:    48.22;    331s elapsed
Epoch     1; iter   2000; loss:     3.83; accuracy:    48.41;    325s elapsed
Epoch     1; iter   2100; loss:     3.75; accuracy:    48.75;    325s elapsed
Epoch     1; iter   2200; loss:     3.77; accuracy:    48.23;    327s elapsed
Epoch     1; iter   2300; loss:     3.81; accuracy:    47.90;    324s elapsed
Epoch     1; iter   2400; loss:     3.74; accuracy:    49.98;    314s elapsed
Epoch     1; iter   2500; loss:     3.76; accuracy:    49.28;    316s elapsed
Epoch     1; iter   2600; loss:     3.70; accuracy:    49.39;    315s elapsed
Epoch     1; iter   2700; loss:     3.73; accuracy:    49.33;    315s elapsed
Epoch     1; iter   2800; loss:     3.78; accuracy:    48.77;    316s elapsed
Epoch     1; iter   2900; loss:     3.73; accuracy:    49.42;    316s elapsed
Epoch     1; iter   3000; loss:     3.75; accuracy:    50.44;    316s elapsed
Epoch     1; iter   3100; loss:     3.70; accuracy:    48.99;    315s elapsed
Epoch     1; iter   3200; loss:     3.73; accuracy:    49.51;    317s elapsed
Epoch     1; iter   3300; loss:     3.73; accuracy:    48.87;    315s elapsed
Epoch     1; iter   3400; loss:     3.69; accuracy:    50.46;    315s elapsed
Epoch     1; iter   3500; loss:     3.68; accuracy:    49.44;    315s elapsed
Epoch     1; iter   3600; loss:     3.70; accuracy:    49.15;    313s elapsed
Epoch     1; iter   3700; loss:     3.61; accuracy:    50.97;    319s elapsed
Epoch     1; iter   3800; loss:     3.65; accuracy:    50.48;    474s elapsed
Epoch     1; iter   3900; loss:     3.63; accuracy:    50.50;    349s elapsed
Epoch     1; iter   4000; loss:     3.62; accuracy:    50.08;    347s elapsed
Epoch     1; iter   4100; loss:     3.66; accuracy:    51.29;    359s elapsed
Epoch     1; iter   4200; loss:     3.56; accuracy:    51.02;    350s elapsed
Epoch     1; iter   4300; loss:     3.68; accuracy:    51.60;    354s elapsed
Epoch     1; iter   4400; loss:     3.61; accuracy:    50.87;    345s elapsed
Epoch     1; iter   4500; loss:     3.63; accuracy:    50.99;    337s elapsed
Epoch     1; iter   4600; loss:     3.58; accuracy:    51.27;    332s elapsed
Epoch     1; iter   4700; loss:     3.56; accuracy:    51.71;    329s elapsed
Epoch     1; iter   4800; loss:     3.66; accuracy:    51.54;    337s elapsed
Epoch     1; iter   4900; loss:     3.66; accuracy:    51.36;    336s elapsed
Epoch     1; iter   5000; loss:     3.57; accuracy:    51.64;    341s elapsed
Epoch     1; iter   5100; loss:     3.62; accuracy:    51.38;    341s elapsed
Epoch     1; iter   5200; loss:     3.53; accuracy:    53.05;    331s elapsed
Epoch     1; iter   5300; loss:     3.48; accuracy:    53.37;    327s elapsed
Epoch     1; iter   5400; loss:     3.51; accuracy:    52.10;    336s elapsed
Epoch     1; iter   5500; loss:     3.51; accuracy:    53.49;    336s elapsed
Epoch     1; iter   5600; loss:     3.58; accuracy:    51.70;    331s elapsed
Epoch     1; iter   5700; loss:     3.50; accuracy:    53.64;    319s elapsed
Train loss:     3.7304, accuracy: 49.59
Backing up model...
----------------------------------------------
Epoch     2; iter    100; loss:     3.36; accuracy:    54.99;    309s elapsed
Epoch     2; iter    200; loss:     3.41; accuracy:    54.45;    301s elapsed
Epoch     2; iter    300; loss:     3.41; accuracy:    54.31;    302s elapsed
Epoch     2; iter    400; loss:     3.40; accuracy:    54.95;    302s elapsed
Epoch     2; iter    500; loss:     3.37; accuracy:    54.27;    302s elapsed
Epoch     2; iter    600; loss:     3.32; accuracy:    55.43;    302s elapsed
Epoch     2; iter    700; loss:     3.35; accuracy:    54.44;    307s elapsed
Epoch     2; iter    800; loss:     3.41; accuracy:    54.05;    306s elapsed
Epoch     2; iter    900; loss:     3.33; accuracy:    54.42;    309s elapsed
Epoch     2; iter   1000; loss:     3.37; accuracy:    55.81;    307s elapsed
Epoch     2; iter   1100; loss:     3.41; accuracy:    55.52;    305s elapsed
Epoch     2; iter   1200; loss:     3.41; accuracy:    54.71;    315s elapsed
Epoch     2; iter   1300; loss:     3.33; accuracy:    55.26;    316s elapsed
Epoch     2; iter   1400; loss:     3.41; accuracy:    54.87;    321s elapsed
Epoch     2; iter   1500; loss:     3.38; accuracy:    54.56;    327s elapsed
Epoch     2; iter   1600; loss:     3.42; accuracy:    54.42;    329s elapsed
Epoch     2; iter   1700; loss:     3.31; accuracy:    55.31;    327s elapsed
Epoch     2; iter   1800; loss:     3.41; accuracy:    54.51;    333s elapsed
Epoch     2; iter   1900; loss:     3.27; accuracy:    55.47;    331s elapsed
Epoch     2; iter   2000; loss:     3.37; accuracy:    55.44;    341s elapsed
Epoch     2; iter   2100; loss:     3.24; accuracy:    56.52;    334s elapsed
Epoch     2; iter   2200; loss:     3.37; accuracy:    55.54;    334s elapsed
Epoch     2; iter   2300; loss:     3.31; accuracy:    55.95;    336s elapsed
Epoch     2; iter   2400; loss:     3.31; accuracy:    55.07;    334s elapsed
Epoch     2; iter   2500; loss:     3.32; accuracy:    55.83;    344s elapsed
Epoch     2; iter   2600; loss:     3.32; accuracy:    56.19;    340s elapsed
Epoch     2; iter   2700; loss:     3.26; accuracy:    55.80;    374s elapsed
Epoch     2; iter   2800; loss:     3.27; accuracy:    56.25;    369s elapsed
Epoch     2; iter   2900; loss:     3.36; accuracy:    55.59;    351s elapsed
Epoch     2; iter   3000; loss:     3.45; accuracy:    54.55;    352s elapsed
Epoch     2; iter   3100; loss:     3.29; accuracy:    56.24;    342s elapsed
Epoch     2; iter   3200; loss:     3.25; accuracy:    56.67;    348s elapsed
Epoch     2; iter   3300; loss:     3.34; accuracy:    55.69;    344s elapsed
Epoch     2; iter   3400; loss:     3.34; accuracy:    55.59;    340s elapsed
Epoch     2; iter   3500; loss:     3.30; accuracy:    56.90;    354s elapsed
Epoch     2; iter   3600; loss:     3.30; accuracy:    56.23;    343s elapsed
Epoch     2; iter   3700; loss:     3.23; accuracy:    56.58;    312s elapsed
Epoch     2; iter   3800; loss:     3.29; accuracy:    56.75;    306s elapsed
Epoch     2; iter   3900; loss:     3.35; accuracy:    55.73;    302s elapsed
Epoch     2; iter   4000; loss:     3.25; accuracy:    56.96;    303s elapsed
Epoch     2; iter   4100; loss:     3.34; accuracy:    56.60;    302s elapsed
Epoch     2; iter   4200; loss:     3.36; accuracy:    54.81;    302s elapsed
Epoch     2; iter   4300; loss:     3.23; accuracy:    57.31;    302s elapsed
Epoch     2; iter   4400; loss:     3.31; accuracy:    55.85;    302s elapsed
Epoch     2; iter   4500; loss:     3.28; accuracy:    56.76;    309s elapsed
Epoch     2; iter   4600; loss:     3.29; accuracy:    56.58;    304s elapsed
Epoch     2; iter   4700; loss:     3.34; accuracy:    56.66;    302s elapsed
Epoch     2; iter   4800; loss:     3.27; accuracy:    55.91;    302s elapsed
Epoch     2; iter   4900; loss:     3.20; accuracy:    57.10;    302s elapsed
Epoch     2; iter   5000; loss:     3.28; accuracy:    57.06;    308s elapsed
Epoch     2; iter   5100; loss:     3.29; accuracy:    56.77;    316s elapsed
Epoch     2; iter   5200; loss:     3.21; accuracy:    57.77;    317s elapsed
Epoch     2; iter   5300; loss:     3.29; accuracy:    56.28;    316s elapsed
Epoch     2; iter   5400; loss:     3.27; accuracy:    57.25;    316s elapsed
Epoch     2; iter   5500; loss:     3.23; accuracy:    56.64;    317s elapsed
Epoch     2; iter   5600; loss:     3.33; accuracy:    55.47;    315s elapsed
Epoch     2; iter   5700; loss:     3.25; accuracy:    57.66;    315s elapsed
Train loss:     3.3207, accuracy: 55.81
Backing up model...
----------------------------------------------
Epoch     3; iter    100; loss:     3.14; accuracy:    58.49;    321s elapsed
Epoch     3; iter    200; loss:     3.11; accuracy:    58.88;    315s elapsed
Epoch     3; iter    300; loss:     3.10; accuracy:    58.12;    315s elapsed
Epoch     3; iter    400; loss:     3.09; accuracy:    58.39;    315s elapsed
Epoch     3; iter    500; loss:     3.16; accuracy:    58.22;    315s elapsed
Epoch     3; iter    600; loss:     3.08; accuracy:    59.49;    314s elapsed
Epoch     3; iter    700; loss:     3.13; accuracy:    58.25;    355s elapsed
Epoch     3; iter    800; loss:     3.08; accuracy:    59.20;    358s elapsed
Epoch     3; iter    900; loss:     3.09; accuracy:    58.80;    345s elapsed
Epoch     3; iter   1000; loss:     3.15; accuracy:    57.80;    319s elapsed
Epoch     3; iter   1100; loss:     3.18; accuracy:    58.32;    317s elapsed
Epoch     3; iter   1200; loss:     3.13; accuracy:    58.48;    316s elapsed
Epoch     3; iter   1300; loss:     3.05; accuracy:    59.55;    316s elapsed
Epoch     3; iter   1400; loss:     3.12; accuracy:    58.45;    315s elapsed
Epoch     3; iter   1500; loss:     3.17; accuracy:    58.64;    315s elapsed
Epoch     3; iter   1600; loss:     3.13; accuracy:    58.90;    314s elapsed
Epoch     3; iter   1700; loss:     3.10; accuracy:    59.07;    314s elapsed
Epoch     3; iter   1800; loss:     3.10; accuracy:    59.26;    314s elapsed
Epoch     3; iter   1900; loss:     3.15; accuracy:    59.15;    313s elapsed
Epoch     3; iter   2000; loss:     3.06; accuracy:    59.35;    316s elapsed
Epoch     3; iter   2100; loss:     3.07; accuracy:    59.37;    313s elapsed
Epoch     3; iter   2200; loss:     3.16; accuracy:    58.86;    313s elapsed
Epoch     3; iter   2300; loss:     3.11; accuracy:    58.80;    313s elapsed
Epoch     3; iter   2400; loss:     3.10; accuracy:    58.76;    313s elapsed
Epoch     3; iter   2500; loss:     3.08; accuracy:    59.68;    313s elapsed
Epoch     3; iter   2600; loss:     3.09; accuracy:    59.44;    314s elapsed
Epoch     3; iter   2700; loss:     3.08; accuracy:    59.43;    314s elapsed
Epoch     3; iter   2800; loss:     3.10; accuracy:    59.34;    314s elapsed
Epoch     3; iter   2900; loss:     3.13; accuracy:    59.10;    313s elapsed
Epoch     3; iter   3000; loss:     3.07; accuracy:    59.49;    312s elapsed
Epoch     3; iter   3100; loss:     3.12; accuracy:    59.45;    313s elapsed
Epoch     3; iter   3200; loss:     3.11; accuracy:    58.78;    314s elapsed
Epoch     3; iter   3300; loss:     3.13; accuracy:    59.17;    314s elapsed
Epoch     3; iter   3400; loss:     3.11; accuracy:    59.21;    313s elapsed
Epoch     3; iter   3500; loss:     3.06; accuracy:    60.04;    314s elapsed
Epoch     3; iter   3600; loss:     3.12; accuracy:    58.52;    314s elapsed
Epoch     3; iter   3700; loss:     3.21; accuracy:    58.27;    314s elapsed
Epoch     3; iter   3800; loss:     3.12; accuracy:    58.93;    314s elapsed
Epoch     3; iter   3900; loss:     3.08; accuracy:    59.52;    314s elapsed
Epoch     3; iter   4000; loss:     3.11; accuracy:    59.06;    313s elapsed
Epoch     3; iter   4100; loss:     3.12; accuracy:    58.69;    314s elapsed
Epoch     3; iter   4200; loss:     3.19; accuracy:    58.84;    314s elapsed
Epoch     3; iter   4300; loss:     3.18; accuracy:    58.55;    314s elapsed
Epoch     3; iter   4400; loss:     3.12; accuracy:    58.78;    314s elapsed
Epoch     3; iter   4500; loss:     3.10; accuracy:    59.47;    315s elapsed
Epoch     3; iter   4600; loss:     3.03; accuracy:    59.36;    314s elapsed
Epoch     3; iter   4700; loss:     3.09; accuracy:    59.82;    316s elapsed
Epoch     3; iter   4800; loss:     3.14; accuracy:    59.30;    316s elapsed
Epoch     3; iter   4900; loss:     3.04; accuracy:    59.74;    315s elapsed
Epoch     3; iter   5000; loss:     3.13; accuracy:    58.52;    316s elapsed
Epoch     3; iter   5100; loss:     3.04; accuracy:    58.89;    316s elapsed
Epoch     3; iter   5200; loss:     3.09; accuracy:    58.86;    316s elapsed
Epoch     3; iter   5300; loss:     3.12; accuracy:    59.97;    316s elapsed
Epoch     3; iter   5400; loss:     3.19; accuracy:    58.95;    315s elapsed
Epoch     3; iter   5500; loss:     3.13; accuracy:    58.75;    316s elapsed
Epoch     3; iter   5600; loss:     3.15; accuracy:    59.57;    316s elapsed
Epoch     3; iter   5700; loss:     3.09; accuracy:    59.78;    316s elapsed
Train loss:     3.1125, accuracy: 59.01
Backing up model...
----------------------------------------------
Epoch     4; iter    100; loss:     2.95; accuracy:    61.39;    308s elapsed
Epoch     4; iter    200; loss:     2.93; accuracy:    62.97;    297s elapsed
Epoch     4; iter    300; loss:     2.99; accuracy:    60.56;    298s elapsed
Epoch     4; iter    400; loss:     2.99; accuracy:    61.75;    298s elapsed
Epoch     4; iter    500; loss:     2.93; accuracy:    61.22;    297s elapsed
Epoch     4; iter    600; loss:     2.92; accuracy:    61.26;    298s elapsed
Epoch     4; iter    700; loss:     2.99; accuracy:    60.87;    298s elapsed
Epoch     4; iter    800; loss:     3.01; accuracy:    59.82;    299s elapsed
Epoch     4; iter    900; loss:     3.03; accuracy:    60.18;    298s elapsed
Epoch     4; iter   1000; loss:     2.93; accuracy:    61.35;    298s elapsed
Epoch     4; iter   1100; loss:     2.97; accuracy:    61.18;    298s elapsed
Epoch     4; iter   1200; loss:     2.94; accuracy:    62.32;    297s elapsed
Epoch     4; iter   1300; loss:     2.98; accuracy:    61.07;    298s elapsed
Epoch     4; iter   1400; loss:     3.04; accuracy:    60.48;    297s elapsed
Epoch     4; iter   1500; loss:     3.01; accuracy:    61.26;    298s elapsed
Epoch     4; iter   1600; loss:     2.86; accuracy:    62.48;    298s elapsed
Epoch     4; iter   1700; loss:     2.96; accuracy:    62.05;    297s elapsed
Epoch     4; iter   1800; loss:     3.07; accuracy:    60.28;    298s elapsed
Epoch     4; iter   1900; loss:     3.00; accuracy:    60.63;    297s elapsed
Epoch     4; iter   2000; loss:     2.98; accuracy:    61.86;    298s elapsed
Epoch     4; iter   2100; loss:     2.96; accuracy:    61.12;    299s elapsed
Epoch     4; iter   2200; loss:     2.98; accuracy:    61.05;    298s elapsed
Epoch     4; iter   2300; loss:     2.98; accuracy:    60.62;    297s elapsed
Epoch     4; iter   2400; loss:     3.00; accuracy:    61.22;    298s elapsed
Epoch     4; iter   2500; loss:     3.02; accuracy:    61.07;    297s elapsed
Epoch     4; iter   2600; loss:     2.98; accuracy:    61.55;    298s elapsed
Epoch     4; iter   2700; loss:     2.98; accuracy:    61.72;    297s elapsed
Epoch     4; iter   2800; loss:     3.01; accuracy:    60.71;    298s elapsed
Epoch     4; iter   2900; loss:     2.98; accuracy:    61.41;    297s elapsed
Epoch     4; iter   3000; loss:     2.97; accuracy:    61.45;    297s elapsed
Epoch     4; iter   3100; loss:     2.97; accuracy:    60.84;    297s elapsed
Epoch     4; iter   3200; loss:     2.94; accuracy:    61.52;    297s elapsed
Epoch     4; iter   3300; loss:     2.97; accuracy:    60.09;    297s elapsed
Epoch     4; iter   3400; loss:     3.02; accuracy:    60.65;    297s elapsed
Epoch     4; iter   3500; loss:     2.99; accuracy:    61.18;    298s elapsed
Epoch     4; iter   3600; loss:     3.04; accuracy:    61.14;    298s elapsed
Epoch     4; iter   3700; loss:     2.98; accuracy:    60.89;    297s elapsed
Epoch     4; iter   3800; loss:     3.00; accuracy:    61.50;    297s elapsed
Epoch     4; iter   3900; loss:     3.00; accuracy:    61.58;    297s elapsed
Epoch     4; iter   4000; loss:     2.96; accuracy:    61.69;    297s elapsed
Epoch     4; iter   4100; loss:     2.94; accuracy:    62.87;    297s elapsed
Epoch     4; iter   4200; loss:     3.06; accuracy:    60.80;    297s elapsed
Epoch     4; iter   4300; loss:     2.96; accuracy:    61.61;    298s elapsed
Epoch     4; iter   4400; loss:     2.99; accuracy:    60.86;    297s elapsed
Epoch     4; iter   4500; loss:     3.02; accuracy:    61.30;    298s elapsed
Epoch     4; iter   4600; loss:     2.99; accuracy:    61.22;    297s elapsed
Epoch     4; iter   4700; loss:     2.98; accuracy:    61.27;    298s elapsed
Epoch     4; iter   4800; loss:     2.99; accuracy:    61.39;    297s elapsed
Epoch     4; iter   4900; loss:     3.06; accuracy:    60.82;    302s elapsed
Epoch     4; iter   5000; loss:     2.97; accuracy:    61.05;    325s elapsed
Epoch     4; iter   5100; loss:     3.01; accuracy:    60.98;    301s elapsed
Epoch     4; iter   5200; loss:     2.95; accuracy:    61.17;    313s elapsed
Epoch     4; iter   5300; loss:     2.98; accuracy:    61.10;    323s elapsed
Epoch     4; iter   5400; loss:     2.98; accuracy:    60.90;    382s elapsed
Epoch     4; iter   5500; loss:     3.03; accuracy:    61.90;    304s elapsed
Epoch     4; iter   5600; loss:     2.92; accuracy:    61.26;    301s elapsed
Epoch     4; iter   5700; loss:     2.99; accuracy:    61.01;    299s elapsed
Train loss:     2.9823, accuracy: 61.21
Backing up model...
----------------------------------------------
Epoch     5; iter    100; loss:     2.78; accuracy:    64.15;    314s elapsed
Epoch     5; iter    200; loss:     2.83; accuracy:    63.76;    298s elapsed
Epoch     5; iter    300; loss:     2.83; accuracy:    62.84;    300s elapsed
Epoch     5; iter    400; loss:     2.84; accuracy:    63.26;    300s elapsed
Epoch     5; iter    500; loss:     2.81; accuracy:    63.96;    299s elapsed
Epoch     5; iter    600; loss:     2.89; accuracy:    62.97;    298s elapsed
Epoch     5; iter    700; loss:     2.78; accuracy:    63.47;    298s elapsed
Epoch     5; iter    800; loss:     2.81; accuracy:    62.11;    298s elapsed
Epoch     5; iter    900; loss:     2.91; accuracy:    63.09;    297s elapsed
Epoch     5; iter   1000; loss:     2.81; accuracy:    63.29;    298s elapsed
Epoch     5; iter   1100; loss:     2.90; accuracy:    62.78;    297s elapsed
Epoch     5; iter   1200; loss:     2.86; accuracy:    62.97;    297s elapsed
Epoch     5; iter   1300; loss:     2.81; accuracy:    63.22;    297s elapsed
Epoch     5; iter   1400; loss:     2.83; accuracy:    63.51;    297s elapsed
Epoch     5; iter   1500; loss:     2.88; accuracy:    62.90;    297s elapsed
Epoch     5; iter   1600; loss:     2.91; accuracy:    62.42;    297s elapsed
Epoch     5; iter   1700; loss:     2.86; accuracy:    62.83;    297s elapsed
Epoch     5; iter   1800; loss:     2.82; accuracy:    63.32;    298s elapsed
Epoch     5; iter   1900; loss:     2.89; accuracy:    62.26;    297s elapsed
Epoch     5; iter   2000; loss:     2.83; accuracy:    62.92;    297s elapsed
Epoch     5; iter   2100; loss:     2.88; accuracy:    62.58;    298s elapsed
Epoch     5; iter   2200; loss:     2.91; accuracy:    62.90;    299s elapsed
Epoch     5; iter   2300; loss:     2.87; accuracy:    62.62;    299s elapsed
Epoch     5; iter   2400; loss:     2.90; accuracy:    63.90;    299s elapsed
Epoch     5; iter   2500; loss:     2.90; accuracy:    62.34;    297s elapsed
Epoch     5; iter   2600; loss:     2.88; accuracy:    62.85;    297s elapsed
Epoch     5; iter   2700; loss:     2.90; accuracy:    63.18;    298s elapsed
Epoch     5; iter   2800; loss:     2.93; accuracy:    63.19;    297s elapsed
Epoch     5; iter   2900; loss:     2.96; accuracy:    62.59;    297s elapsed
Epoch     5; iter   3000; loss:     2.89; accuracy:    63.54;    297s elapsed
Epoch     5; iter   3100; loss:     2.91; accuracy:    62.80;    297s elapsed
Epoch     5; iter   3200; loss:     2.90; accuracy:    63.27;    297s elapsed
Epoch     5; iter   3300; loss:     2.93; accuracy:    62.66;    297s elapsed
Epoch     5; iter   3400; loss:     2.92; accuracy:    62.46;    297s elapsed
Epoch     5; iter   3500; loss:     2.93; accuracy:    62.37;    297s elapsed
Epoch     5; iter   3600; loss:     2.94; accuracy:    62.59;    297s elapsed
Epoch     5; iter   3700; loss:     2.91; accuracy:    62.59;    297s elapsed
Epoch     5; iter   3800; loss:     2.91; accuracy:    62.90;    297s elapsed
Epoch     5; iter   3900; loss:     2.89; accuracy:    62.05;    298s elapsed
Epoch     5; iter   4000; loss:     2.87; accuracy:    63.01;    298s elapsed
Epoch     5; iter   4100; loss:     2.88; accuracy:    63.42;    298s elapsed
Epoch     5; iter   4200; loss:     2.90; accuracy:    63.35;    297s elapsed
Epoch     5; iter   4300; loss:     2.96; accuracy:    62.02;    298s elapsed
Epoch     5; iter   4400; loss:     2.89; accuracy:    62.93;    297s elapsed
Epoch     5; iter   4500; loss:     2.91; accuracy:    63.38;    297s elapsed
Epoch     5; iter   4600; loss:     2.88; accuracy:    63.40;    298s elapsed
Epoch     5; iter   4700; loss:     2.84; accuracy:    63.42;    298s elapsed
Epoch     5; iter   4800; loss:     2.90; accuracy:    63.37;    299s elapsed
Epoch     5; iter   4900; loss:     2.90; accuracy:    62.68;    306s elapsed
Epoch     5; iter   5000; loss:     2.94; accuracy:    62.71;    321s elapsed
Epoch     5; iter   5100; loss:     3.03; accuracy:    61.63;    456s elapsed
Epoch     5; iter   5200; loss:     2.95; accuracy:    62.45;    341s elapsed
Epoch     5; iter   5300; loss:     2.91; accuracy:    62.93;    330s elapsed
Epoch     5; iter   5400; loss:     2.89; accuracy:    63.49;    341s elapsed
Epoch     5; iter   5500; loss:     2.90; accuracy:    62.42;    327s elapsed
Epoch     5; iter   5600; loss:     2.89; accuracy:    62.93;    326s elapsed
Epoch     5; iter   5700; loss:     2.94; accuracy:    62.72;    322s elapsed
Train loss:     2.8854, accuracy: 62.95
Backing up model...
----------------------------------------------
Epoch     6; iter    100; loss:     2.67; accuracy:    66.96;    307s elapsed
Epoch     6; iter    200; loss:     2.57; accuracy:    68.65;    305s elapsed
Epoch     6; iter    300; loss:     2.59; accuracy:    68.82;    333s elapsed
